"NOM","SIGLE"
"KLEINBAUER","KLNBR"
"KLEINBECK","KLNBCK"
"KLEINBERG","KLNBRG"
"KLEINCLAUS","KLNCLS"
"KLEINCLAUSS","KLNCLSS"
"KLEINDIENST","KLNDNST"
"KLEINE","KLN"
"KLEINEN","KLNN"
"KLEINER","KLNR"
"KLEINERT","KLNRT"
"KLEINHANS","KLNHNS"
"KLEINHENTZ","KLNHNTZ"
"KLEINHENY","KLNHN"
"KLEINHOFFER","KLNHFFR"
"KLEINHOLTZ","KLNHLTZ"
"KLEINKLAUS","KLNKLS"
"KLEINKNECHT","KLNKNCHT"
"KLEINLOGEL","KLNLGL"
"KLEINMANN","KLNMNN"
"KLEINPETER","KLNPTR"
"KLEINPOORT","KLNPRT"
"KLEINPRINTZ","KLNPRNTZ"
"KLEINSCHMIDT","KLNSCHMDT"
"KLEIS","KLS"
"KLEISCH","KLSCH"
"KLEISER","KLSR"
"KLEISS","KLSS"
"KLEISSLER","KLSSLR"
"KLEITZ","KLTZ"
"KLEIVER","KLVR"
"KLEK","KLK"
"KLEM","KLM"
"KLEMAN","KLMN"
"KLEMANN","KLMNN"
"KLEMCZAK","KLMCZK"
"KLEMENCZAK","KLMNCZK"
"KLEMENT","KLMNT"
"KLEMESIAK","KLMSK"
"KLEMM","KLMM"
"KLENCK","KLNCK"
"KLENCKLEN","KLNCKLN"
"KLENE","KLN"
"KLENK","KLNK"
"KLENKLE","KLNKL"
"KLENKLEN","KLNKLN"
"KLENNE","KLNN"
"KLEPAC","KLPC"
"KLEPACZ","KLPCZ"
"KLEPAL","KLPL"
"KLEPANDY","KLPND"
"KLEPKA","KLPK"
"KLEPPER","KLPPR"
"KLEPPING","KLPPNG"
"KLER","KLR"
"KLERSY","KLRS"
"KLES","KLS"
"KLESPER","KLSPR"
"KLESPERT","KLSPRT"
"KLESSE","KLSS"
"KLESZCZ","KLSZCZ"
"KLETHI","KLTH"
"KLETT","KLTT"
"KLETTLINGER","KLTTLNGR"
"KLETTY","KLTT"
"KLETZEL","KLTZL"
"KLEWAIS","KLWS"
"KLEY","KL"
"KLIBER","KLBR"
"KLICH","KLCH"
"KLICKI","KLCK"
"KLIEBER","KLBR"
"KLIEN","KLN"
"KLIER","KLR"
"KLIFA","KLF"
"KLIMA","KLM"
"KLIMANEK","KLMNK"
"KLIMAS","KLMS"
"KLIMASZEWSKI","KLMSZWSK"
"KLIMCZAK","KLMCZK"
"KLIMECK","KLMCK"
"KLIMEK","KLMK"
"KLIMENKO","KLMNK"
"KLIMOFF","KLMFF"
"KLIMOWICZ","KLMWCZ"
"KLIN","KLN"
"KLINCKEMAILLIE","KLNCKMLL"
"KLING","KLNG"
"KLINGE","KLNG"
"KLINGEBIEL","KLNGBL"
"KLINGELSCHMIDT","KLNGLSCHMDT"
"KLINGELSCHMITT","KLNGLSCHMTT"
"KLINGEMANN","KLNGMNN"
"KLINGENMEYER","KLNGNMR"
"KLINGENSTEIN","KLNGNSTN"
"KLINGER","KLNGR"
"KLINGHAMMER","KLNGHMMR"
"KLINGLER","KLNGLR"
"KLINGUER","KLNGR"
"KLINK","KLNK"
"KLINKA","KLNK"
"KLINKEBERG","KLNKBRG"
"KLINKENBERG","KLNKNBRG"
"KLINKERT","KLNKRT"
"KLINKLIN","KLNKLN"
"KLINOWSKI","KLNWSK"
"KLINTZ","KLNTZ"
"KLINUSKI","KLNSK"
"KLINZIG","KLNZG"
"KLINZING","KLNZNG"
"KLIPFEL","KLPFL"
"KLIPFFEL","KLPFFL"
"KLIPPEL","KLPPL"
"KLIS","KLS"
"KLISING","KLSNG"
"KLISNICK","KLSNCK"
"KLISSING","KLSSNG"
"KLISZ","KLSZ"
"KLOBUT","KLBT"
"KLOC","KLC"
"KLOCEK","KLCK"
"KLOCK","KLCK"
"KLOCKENBRING","KLCKNBRNG"
"KLOCKER","KLCKR"
"KLODZINSKI","KLDZNSK"
"KLOECKNER","KLCKNR"
"KLOEPFER","KLPFR"
"KLOETTY","KLTT"
"KLOETZLEN","KLTZLN"
"KLONIG","KLNG"
"KLONOWSKI","KLNWSK"
"KLOOS","KLS"
"KLOP","KLP"
"KLOPFENSTEIN","KLPFNSTN"
"KLOPFER","KLPFR"
"KLOPFFER","KLPFFR"
"KLOPOCKI","KLPCK"
"KLOPP","KLPP"
"KLORE","KLR"
"KLOS","KLS"
"KLOSE","KLS"
"KLOSEK","KLSK"
"KLOSKA","KLSK"
"KLOSOWSKI","KLSWSK"
"KLOSS","KLSS"
"KLOSTER","KLSTR"
"KLOSZEWSKI","KLSZWSK"
"KLOTCHKOFF","KLTCHKFF"
"KLOTZ","KLTZ"
"KLOUA","KL"
"KLOUCHI","KLCH"
"KLOUTZ","KLTZ"
"KLOWSKOWSKY","KLWSKWSK"
"KLUBA","KLB"
"KLUCK","KLCK"
"KLUCKEN","KLCKN"
"KLUCZNY","KLCZN"
"KLUCZYNSKI","KLCZNSK"
"KLUFTS","KLFTS"
"KLUG","KLG"
"KLUGE","KLG"
"KLUGER","KLGR"
"KLUGHERTZ","KLGHRTZ"
"KLUGSTERTZ","KLGSTRTZ"
"KLUJ","KLJ"
"KLUKASZEWSKI","KLKSZWSK"
"KLUMB","KLMB"
"KLUMPP","KLMPP"
"KLUPS","KLPS"
"KLUR","KLR"
"KLUS","KLS"
"KLUSEK","KLSK"
"KLUSKA","KLSK"
"KLUSS","KLSS"
"KLUT","KLT"
"KLUTH","KLTH"
"KLUTSCH","KLTSCH"
"KLUZIAK","KLZK"
"KLYM","KLM"
"KLYMUS","KLMS"
"KLYSZ","KLSZ"
"KMAIDIC","KMDC"
"KMIEC","KMC"
"KMIECIAK","KMCK"
"KMIECIK","KMCK"
"KMIECKOWIAK","KMCKWK"
"KMIECZAK","KMCZK"
"KMITA","KMT"
"KNAB","KNB"
"KNABE","KNB"
"KNAEBEL","KNBL"
"KNAEPEN","KNPN"
"KNAF","KNF"
"KNAFF","KNFF"
"KNAFO","KNF"
"KNAFOU","KNF"
"KNAP","KNP"
"KNAPEN","KNPN"
"KNAPIK","KNPK"
"KNAPP","KNPP"
"KNAUB","KNB"
"KNAUER","KNR"
"KNAUF","KNF"
"KNAUS","KNS"
"KNAUSS","KNSS"
"KNAUSZ","KNSZ"
"KNAUTH","KNTH"
"KNAVIE","KNV"
"KNEBEL","KNBL"
"KNEBLEWSKI","KNBLWSK"
"KNECHT","KNCHT"
"KNEIB","KNB"
"KNEIP","KNP"
"KNEIPP","KNPP"
"KNEIS","KNS"
"KNELLWOLF","KNLLWLF"
"KNEPFLER","KNPFLR"
"KNEPPER","KNPPR"
"KNEPPERT","KNPPRT"
"KNERR","KNRR"
"KNEUBUHLER","KNBHLR"
"KNEUR","KNR"
"KNEUSS","KNSS"
"KNEUVELS","KNVLS"
"KNEVEZ","KNVZ"
"KNEZ","KNZ"
"KNEZEVIC","KNZVC"
"KNIBBE","KNBB"
"KNIBIEHLY","KNBHL"
"KNIBIELY","KNBL"
"KNIBIHLER","KNBHLR"
"KNIDEL","KNDL"
"KNIDLER","KNDLR"
"KNIEBIHLER","KNBHLR"
"KNIEBIHLI","KNBHL"
"KNIEBIHLY","KNBHL"
"KNIGHT","KNGHT"
"KNIPILER","KNPLR"
"KNIPPER","KNPPR"
"KNIPPING","KNPPNG"
"KNISPEL","KNSPL"
"KNISY","KNS"
"KNITTEL","KNTTL"
"KNOBE","KNB"
"KNOBEL","KNBL"
"KNOBELSPIESS","KNBLSPSS"
"KNOBLAUCH","KNBLCH"
"KNOBLOCH","KNBLCH"
"KNOCH","KNCH"
"KNOCHEL","KNCHL"
"KNOCKAERT","KNCKRT"
"KNODERER","KNDRR"
"KNOELL","KNLL"
"KNOELLER","KNLLR"
"KNOEPFEL","KNPFL"
"KNOEPFFLER","KNPFFLR"
"KNOEPFLE","KNPFL"
"KNOEPFLER","KNPFLR"
"KNOEPFLI","KNPFL"
"KNOEPFLIN","KNPFLN"
"KNOEPFLY","KNPFL"
"KNOERR","KNRR"
"KNOERTZER","KNRTZR"
"KNOERY","KNR"
"KNOETTLER","KNTTLR"
"KNOFF","KNFF"
"KNOLL","KNLL"
"KNOP","KNP"
"KNOPCZYK","KNPCZK"
"KNOPF","KNPF"
"KNOPP","KNPP"
"KNOPS","KNPS"
"KNORR","KNRR"
"KNORST","KNRST"
"KNOSP","KNSP"
"KNOUZI","KNZ"
"KNOWLES","KNWLS"
"KNUCHEL","KNCHL"
"KNUDSEN","KNDSN"
"KNUR","KNR"
"KNUTTI","KNTT"
"KNUYNDT","KNNDT"
"KO","K"
"KOALY","KL"
"KOB","KB"
"KOBA","KB"
"KOBAL","KBL"
"KOBAYASHI","KBSH"
"KOBBI","KBB"
"KOBEL","KBL"
"KOBER","KBR"
"KOBES","KBS"
"KOBI","KB"
"KOBIELA","KBL"
"KOBIELSKI","KBLSK"
"KOBIERSKI","KBRSK"
"KOBIS","KBS"
"KOBLER","KBLR"
"KOBLOTH","KBLTH"
"KOBRIL","KBRL"
"KOBRYN","KBRN"
"KOBRZYNSKI","KBRZNSK"
"KOBSCH","KBSCH"
"KOBUS","KBS"
"KOBUSINSKI","KBSNSK"
"KOBY","KB"
"KOBYLARZ","KBLRZ"
"KOBYLECKI","KBLCK"
"KOBYLKA","KBLK"
"KOBZILI","KBZL"
"KOC","KC"
"KOCA","KC"
"KOCABEY","KCB"
"KOCAHAL","KCHL"
"KOCAK","KCK"
"KOCAMAN","KCMN"
"KOCAOGLU","KCGL"
"KOCAOZ","KCZ"
"KOCER","KCR"
"KOCET","KCT"
"KOCEVAR","KCVR"
"KOCH","KCH"
"KOCHALSKI","KCHLSK"
"KOCHAN","KCHN"
"KOCHANEK","KCHNK"
"KOCHANOWICZ","KCHNWCZ"
"KOCHANOWSKI","KCHNWSK"
"KOCHANSKI","KCHNSK"
"KOCHBATI","KCHBT"
"KOCHEIDA","KCHD"
"KOCHEL","KCHL"
"KOCHEM","KCHM"
"KOCHENBURGER","KCHNBRGR"
"KOCHER","KCHR"
"KOCHERSPERGER","KCHRSPRGR"
"KOCHERT","KCHRT"
"KOCHLER","KCHLR"
"KOCHLI","KCHL"
"KOCHMAN","KCHMN"
"KOCHMANN","KCHMNN"
"KOCHOWSKI","KCHWSK"
"KOCIALKOWSKI","KCLKWSK"
"KOCIK","KCK"
"KOCINSKI","KCNSK"
"KOCIOLEK","KCLK"
"KOCIR","KCR"
"KOCISZEWSKI","KCSZWSK"
"KOCIUBA","KCB"
"KOCK","KCK"
"KOCKENPOO","KCKNP"
"KOCKLER","KCKLR"
"KOCLEJDA","KCLJD"
"KOCON","KCN"
"KOCSIS","KCSS"
"KOCUR","KCR"
"KOCYIGIT","KCGT"
"KOCZOROWICZ","KCZRWCZ"
"KOCZOROWSKI","KCZRWSK"
"KOCZWARA","KCZWR"
"KODAD","KDD"
"KODADAY","KDD"
"KODAR","KDR"
"KODIA","KD"
"KODISCHE","KDSCH"
"KODJO","KDJ"
"KOE","K"
"KOEBEL","KBL"
"KOEBELE","KBL"
"KOEBELIN","KBLN"
"KOEBERLE","KBRL"
"KOECHER","KCHR"
"KOECHLER","KCHLR"
"KOECHLIN","KCHLN"
"KOEFF","KFF"
"KOEFFER","KFFR"
"KOEGEL","KGL"
"KOEGELE","KGL"
"KOEGER","KGR"
"KOEGLER","KGLR"
"KOEHL","KHL"
"KOEHLE","KHL"
"KOEHLER","KHLR"
"KOEHLHOEFFER","KHLHFFR"
"KOEHLING","KHLNG"
"KOEHLY","KHL"
"KOEHREN","KHRN"
"KOEHRER","KHRR"
"KOEHRLEN","KHRLN"
"KOEKE","KK"
"KOEL","KL"
"KOELBERT","KLBRT"
"KOELBLEN","KLBLN"
"KOELIE","KL"
"KOELIN","KLN"
"KOELL","KLL"
"KOELLER","KLLR"
"KOELLSCH","KLLSCH"
"KOELSCH","KLSCH"
"KOELTZ","KLTZ"
"KOEN","KN"
"KOENIG","KNG"
"KOENIGS","KNGS"
"KOENIGSAECKER","KNGSCKR"
"KOENIGSBERG","KNGSBRG"
"KOENIGSECKER","KNGSCKR"
"KOENIGUER","KNGR"
"KOENINGER","KNNGR"
"KOEPFERT","KPFRT"
"KOEPFINGER","KPFNGR"
"KOEPPEL","KPPL"
"KOERBER","KRBR"
"KOERCKEL","KRCKL"
"KOERFER","KRFR"
"KOERIN","KRN"
"KOERKEL","KRKL"
"KOERNER","KRNR"
"KOERPER","KRPR"
"KOESE","KS"
"KOESSLER","KSSLR"
"KOESTEL","KSTL"
"KOESTER","KSTR"
"KOESTLER","KSTLR"
"KOEZLE","KZL"
"KOFF","KFF"
"KOFFEL","KFFL"
"KOFFI","KFF"
"KOFFLER","KFFLR"
"KOFFMANN","KFFMNN"
"KOFFOLT","KFFLT"
"KOFLER","KFLR"
"KOFMAN","KFMN"
"KOGAN","KGN"
"KOGEL","KGL"
"KOGER","KGR"
"KOGLER","KGLR"
"KOGUT","KGT"
"KOHEN","KHN"
"KOHILI","KHL"
"KOHL","KHL"
"KOHLE","KHL"
"KOHLER","KHLR"
"KOHLHAAS","KHLHS"
"KOHLHAYER","KHLHR"
"KOHLI","KHL"
"KOHLMANN","KHLMNN"
"KOHLMULLER","KHLMLLR"
"KOHLY","KHL"
"KOHN","KHN"
"KOHNEN","KHNN"
"KOHNKE","KHNK"
"KOHOUT","KHT"
"KOHR","KHR"
"KOHRMANN","KHRMNN"
"KOHSER","KHSR"
"KOHUT","KHT"
"KOITA","KT"
"KOITE","KT"
"KOJIC","KJC"
"KOK","KK"
"KOKADEJEVAS","KKDJVS"
"KOKEL","KKL"
"KOKEN","KKN"
"KOKLA","KKL"
"KOKO","KK"
"KOKOCINSKI","KKCNSK"
"KOKOLO","KKL"
"KOKOSZKA","KKSZK"
"KOKOT","KKT"
"KOKSAL","KKSL"
"KOL","KL"
"KOLA","KL"
"KOLACINSKI","KLCNSK"
"KOLACKI","KLCK"
"KOLACZ","KLCZ"
"KOLACZEK","KLCZK"
"KOLAI","KL"
"KOLAKOWSKI","KLKWSK"
"KOLAN","KLN"
"KOLANEK","KLNK"
"KOLANO","KLN"
"KOLAR","KLR"
"KOLARIC","KLRC"
"KOLASA","KLS"
"KOLASINSKI","KLSNSK"
"KOLATA","KLT"
"KOLB","KLB"
"KOLBE","KLB"
"KOLBECHER","KLBCHR"
"KOLBERT","KLBRT"
"KOLCZYNSKI","KLCZNSK"
"KOLECKI","KLCK"
"KOLEDA","KLD"
"KOLENC","KLNC"
"KOLENDA","KLND"
"KOLENO","KLN"
"KOLESNIKOFF","KLSNKFF"
"KOLFENTER","KLFNTR"
"KOLHER","KLHR"
"KOLIAI","KL"
"KOLIC","KLC"
"KOLIFRATH","KLFRTH"
"KOLINSKI","KLNSK"
"KOLINSKY","KLNSK"
"KOLKES","KLKS"
"KOLL","KLL"
"KOLLA","KLL"
"KOLLAR","KLLR"
"KOLLE","KLL"
"KOLLEN","KLLN"
"KOLLER","KLLR"
"KOLLHOFF","KLLHFF"
"KOLLI","KLL"
"KOLLIKER","KLLKR"
"KOLLING","KLLNG"
"KOLLMANN","KLLMNN"
"KOLLROS","KLLRS"
"KOLLY","KLL"
"KOLMAN","KLMN"
"KOLMANN","KLMNN"
"KOLMAYER","KLMR"
"KOLMER","KLMR"
"KOLMERSCHLAG","KLMRSCHLG"
"KOLODKA","KLDK"
"KOLODZIEJ","KLDZJ"
"KOLODZIEJCZAK","KLDZJCZK"
"KOLODZIEJCZYK","KLDZJCZK"
"KOLODZIEJEK","KLDZJK"
"KOLODZIEJSKI","KLDZJSK"
"KOLODZIESKI","KLDZSK"
"KOLOPP","KLPP"
"KOLOS","KLS"
"KOLOSA","KLS"
"KOLSCH","KLSCH"
"KOLSKI","KLSK"
"KOLTES","KLTS"
"KOLTON","KLTN"
"KOLUSNIEWSKI","KLSNWSK"
"KOLZ","KLZ"
"KOMA","KM"
"KOMAIN","KMN"
"KOMAN","KMN"
"KOMAR","KMR"
"KOMARNICKI","KMRNCK"
"KOMAROFF","KMRFF"
"KOMBO","KMB"
"KOMBRZA","KMBRZ"
"KOMIN","KMN"
"KOMINOWSKI","KMNWSK"
"KOMISAREK","KMSRK"
"KOMLA","KML"
"KOMLA-SOUKHA","KML-SKH"
"KOMMER","KMMR"
"KOMOR","KMR"
"KOMORNICZAK","KMRNCZK"
"KOMOROWSKI","KMRWSK"
"KOMORSKI","KMRSK"
"KOMPF","KMPF"
"KOMUR","KMR"
"KOMURCU","KMRC"
"KON","KN"
"KONAN","KNN"
"KONANZ","KNNZ"
"KONARE","KNR"
"KONARKOWSKI","KNRKWSK"
"KONARSKI","KNRSK"
"KONARZEWSKI","KNRZWSK"
"KONATE","KNT"
"KONC","KNC"
"KONCEWICZ","KNCWCZ"
"KONCZ","KNCZ"
"KONCZAK","KNCZK"
"KONCZYLO","KNCZL"
"KONDE","KND"
"KONDI","KND"
"KONDOKI","KNDK"
"KONDRACKI","KNDRCK"
"KONDRATOFF","KNDRTFF"
"KONE","KN"
"KONEFAL","KNFL"
"KONG","KNG"
"KONG A SIOU","KNG  S"
"KONGO","KNG"
"KONGS","KNGS"
"KONIEC","KNC"
"KONIECZKA","KNCZK"
"KONIECZKO","KNCZK"
"KONIECZNIAK","KNCZNK"
"KONIECZNY","KNCZN"
"KONIG","KNG"
"KONIGSECKER","KNGSCKR"
"KONIK","KNK"
"KONING","KNNG"
"KONIOR","KNR"
"KONN","KNN"
"KONNE","KNN"
"KONNERT","KNNRT"
"KONOPACKI","KNPCK"
"KONOPCZYNSKI","KNPCZNSK"
"KONOPINSKI","KNPNSK"
"KONOPKA","KNPK"
"KONOPNICKI","KNPNCK"
"KONOWAL","KNWL"
"KONRAD","KNRD"
"KONRADY","KNRD"
"KONRATH","KNRTH"
"KONS","KNS"
"KONTA","KNT"
"KONTE","KNT"
"KONTER","KNTR"
"KONTOU","KNT"
"KONTOWICZ","KNTWCZ"
"KONTZ","KNTZ"
"KONTZLER","KNTZLR"
"KONUK","KNK"
"KONURY","KNR"
"KONYA","KN"
"KONYK","KNK"
"KONZ","KNZ"
"KONZET","KNZT"
"KONZOLA","KNZL"
"KOOB","KB"
"KOOPMAN","KPMN"
"KOOPMANS","KPMNS"
"KOOS","KS"
"KOOTSTRA","KTSTR"
"KOOTZ","KTZ"
"KOP","KP"
"KOPAC","KPC"
"KOPACKI","KPCK"
"KOPACZ","KPCZ"
"KOPACZEWSKI","KPCZWSK"
"KOPASZEWSKI","KPSZWSK"
"KOPCZYNSKI","KPCZNSK"
"KOPEC","KPC"
"KOPECKY","KPCK"
"KOPER","KPR"
"KOPERA","KPR"
"KOPERSKI","KPRSK"
"KOPEZYNSKI","KPZNSK"
"KOPF","KPF"
"KOPFERSCHMITT","KPFRSCHMTT"
"KOPFF","KPFF"
"KOPFHAMMER","KPFHMMR"
"KOPIEC","KPC"
"KOPILOFF","KPLFF"
"KOPINSKI","KPNSK"
"KOPKA","KPK"
"KOPKO","KPK"
"KOPP","KPP"
"KOPPE","KPP"
"KOPPEL","KPPL"
"KOPPERS","KPPRS"
"KOPPITZ","KPPTZ"
"KOPROWSKI","KPRWSK"
"KOPYLA","KPL"
"KOPYTKO","KPTK"
"KOPYTO","KPT"
"KOR","KR"
"KORACH","KRCH"
"KORAICHI","KRCH"
"KORAL","KRL"
"KORALEWSKI","KRLWSK"
"KORB","KRB"
"KORBA","KRB"
"KORBAA","KRB"
"KORBAS","KRBS"
"KORBEDEAU","KRBD"
"KORBEL","KRBL"
"KORBENDAU","KRBND"
"KORBER","KRBR"
"KORBI","KRB"
"KORBOSLI","KRBSL"
"KORCHI","KRCH"
"KORCHIA","KRCH"
"KORCHIT","KRCHT"
"KORCZ","KRCZ"
"KORCZAK","KRCZK"
"KORCZYNSKI","KRCZNSK"
"KORDAS","KRDS"
"KORDEK","KRDK"
"KORDIAN","KRDN"
"KORDUS","KRDS"
"KORDYLAS","KRDLS"
"KORE","KR"
"KORECKI","KRCK"
"KOREN","KRN"
"KORERA","KRR"
"KORGER","KRGR"
"KORICHE","KRCH"
"KORICHI","KRCH"
"KORINEK","KRNK"
"KORKMAZ","KRKMZ"
"KORKUT","KRKT"
"KORMAN","KRMN"
"KORMANN","KRMNN"
"KORN","KRN"
"KORNACKER","KRNCKR"
"KORNALEWSKI","KRNLWSK"
"KORNATOWSKI","KRNTWSK"
"KORNBERG","KRNBRG"
"KORNEK","KRNK"
"KORNER","KRNR"
"KORNETZKY","KRNTZK"
"KORNFELD","KRNFLD"
"KORNGOLD","KRNGLD"
"KORNIAK","KRNK"
"KORNMANN","KRNMNN"
"KORNMEYER","KRNMR"
"KORNOBIS","KRNBS"
"KORNPROBST","KRNPRBST"
"KORNYELI","KRNL"
"KOROGHLI","KRGHL"
"KOROGLU","KRGL"
"KOROL","KRL"
"KOROLOFF","KRLFF"
"KORONA","KRN"
"KOROSEC","KRSC"
"KOROTKOFF","KRTKFF"
"KORPAL","KRPL"
"KORRICHE","KRRCH"
"KORRICHI","KRRCH"
"KORSIA","KRS"
"KORSSIA","KRSS"
"KORT","KRT"
"KORTA","KRT"
"KORTH","KRTH"
"KORTUS","KRTS"
"KORUM","KRM"
"KORUS","KRS"
"KORUTOS","KRTS"
"KORVAL","KRVL"
"KORYCIAK","KRCK"
"KORZEC","KRZC"
"KORZENIOWSKI","KRZNWSK"
"KOS","KS"
"KOSA","KS"
"KOSAK","KSK"
"KOSATKA","KSTK"
"KOSC","KSC"
"KOSCHER","KSCHR"
"KOSCIANSKI","KSCNSK"
"KOSCIELNIAK","KSCLNK"
"KOSCIELNY","KSCLN"
"KOSCIELSKI","KSCLSK"
"KOSCINSKI","KSCNSK"
"KOSCIOLEK","KSCLK"
"KOSCIUSZKO","KSCSZK"
"KOSE","KS"
"KOSEK","KSK"
"KOSEOGLU","KSGL"
"KOSI","KS"
"KOSIAK","KSK"
"KOSICKI","KSCK"
"KOSIK","KSK"
"KOSINSKI","KSNSK"
"KOSIOR","KSR"
"KOSIOROWSKI","KSRWSK"
"KOSIR","KSR"
"KOSKA","KSK"
"KOSKAS","KSKS"
"KOSLOFF","KSLFF"
"KOSLOWSKI","KSLWSK"
"KOSLOWSKY","KSLWSK"
"KOSMALA","KSML"
"KOSMALSKI","KSMLSK"
"KOSMAN","KSMN"
"KOSMICKI","KSMCK"
"KOSMOWSKI","KSMWSK"
"KOSNIEWSKI","KSNWSK"
"KOSOLOSKY","KSLSK"
"KOSOVSKI","KSVSK"
"KOSOWSKI","KSWSK"
"KOSSA","KSS"
"KOSSI","KSS"
"KOSSMANN","KSSMNN"
"KOSSOWSKI","KSSWSK"
"KOST","KST"
"KOSTECKI","KSTCK"
"KOSTEK","KSTK"
"KOSTER","KSTR"
"KOSTIC","KSTC"
"KOSTINE","KSTN"
"KOSTIUK","KSTK"
"KOSTIW","KSTW"
"KOSTKA","KSTK"
"KOSTMANN","KSTMNN"
"KOSTRZEWA","KSTRZW"
"KOSTRZEWSKI","KSTRZWSK"
"KOSTUCH","KSTCH"
"KOSTUJ","KSTJ"
"KOSTUR","KSTR"
"KOSTYK","KSTK"
"KOSZAREK","KSZRK"
"KOSZELA","KSZL"
"KOSZINSKI","KSZNSK"
"KOSZUCKI","KSZCK"
"KOSZUL","KSZL"
"KOSZYK","KSZK"
"KOT","KT"
"KOTALA","KTL"
"KOTAN","KTN"
"KOTAR","KTR"
"KOTARBA","KTRB"
"KOTARSKI","KTRSK"
"KOTAS","KTS"
"KOTBI","KTB"
"KOTCHIAN","KTCHN"
"KOTECKI","KTCK"
"KOTERBA","KTRB"
"KOTHE","KTH"
"KOTKOWIAK","KTKWK"
"KOTLAREK","KTLRK"
"KOTLINSKI","KTLNSK"
"KOTLOWSKI","KTLWSK"
"KOTNIK","KTNK"
"KOTOWICZ","KTWCZ"
"KOTOWSKI","KTWSK"
"KOTT","KTT"
"KOTTMANN","KTTMNN"
"KOTULA","KTL"
"KOTWAS","KTWS"
"KOTWICA","KTWC"
"KOTYK","KTK"
"KOTYLA","KTL"
"KOTZ","KTZ"
"KOU","K"
"KOUACHE","KCH"
"KOUACHI","KCH"
"KOUADIO","KD"
"KOUADRI","KDR"
"KOUADRI-BOUDJELTHIA","KDR-BDJLTH"
"KOUADRIA","KDR"
"KOUAKOU","KK"
"KOUAM","KM"
"KOUAME","KM"
"KOUAR","KR"
"KOUAS","KS"
"KOUASSI","KSS"
"KOUATE","KT"
"KOUATER","KTR"
"KOUBA","KB"
"KOUBAA","KB"
"KOUBBI","KBB"
"KOUBEMBA","KBMB"
"KOUBI","KB"
"KOUBY","KB"
"KOUCH","KCH"
"KOUCHA","KCH"
"KOUCHANE","KCHN"
"KOUCHIH","KCHH"
"KOUCHIT","KCHT"
"KOUCHNER","KCHNR"
"KOUDACHE","KDCH"
"KOUDAD","KDD"
"KOUDAKOFF","KDKFF"
"KOUDINOFF","KDNFF"
"KOUDLANSKI","KDLNSK"
"KOUDLANSKY","KDLNSK"
"KOUDOU","KD"
"KOUDRI","KDR"
"KOUDRIAVTZEFF","KDRVTZFF"
"KOUESSAN","KSSN"
"KOUFI","KF"
"KOUHANA","KHN"
"KOUICEM","KCM"
"KOUICI","KC"
"KOUIDER","KDR"
"KOUIDRI","KDR"
"KOUKA","KK"
"KOUKEB","KKB"
"KOUKI","KK"
"KOUKOUI","KK"
"KOULAKOFF","KLKFF"
"KOULALI","KLL"
"KOULIBALY","KLBL"
"KOULINITH","KLNTH"
"KOULINSKI","KLNSK"
"KOULLA","KLL"
"KOULMANN","KLMNN"
"KOULOUGLI","KLGL"
"KOUMA","KM"
"KOUMBA","KMB"
"KOUME","KM"
"KOUN","KN"
"KOUNKOU","KNK"
"KOURANE","KRN"
"KOURDI","KRD"
"KOURDOURLI","KRDRL"
"KOURI","KR"
"KOURICHE","KRCH"
"KOURICHI","KRCH"
"KOUROUGHLI","KRGHL"
"KOUROUMA","KRM"
"KOURRAD","KRRD"
"KOURTEL","KRTL"
"KOURTELI","KRTL"
"KOURTZ","KRTZ"
"KOUSKOUS","KSKS"
"KOUSSA","KSS"
"KOUSSOU","KSS"
"KOUT","KT"
"KOUTCHOUK","KTCHK"
"KOUTNOUYAN","KTNN"
"KOUTNY","KTN"
"KOUVALCHOUK","KVLCHK"
"KOUVER","KVR"
"KOUVTANOVITCH","KVTNVTCH"
"KOUYATE","KT"
"KOUYOUMDJIAN","KMDJN"
"KOUYOURI","KR"
"KOUZIAEFF","KZFF"
"KOUZMINE","KZMN"
"KOUZNETZOFF","KZNTZFF"
"KOVAC","KVC"
"KOVACEVIC","KVCVC"
"KOVACHICHE","KVCHCH"
"KOVACIC","KVCC"
"KOVACIK","KVCK"
"KOVACS","KVCS"
"KOVAL","KVL"
"KOVALEFF","KVLFF"
"KOVALENKO","KVLNK"
"KOVALTCHOUK","KVLTCHK"
"KOVAR","KVR"
"KOVARIK","KVRK"
"KOWAL","KWL"
"KOWALAK","KWLK"
"KOWALCZUK","KWLCZK"
"KOWALCZYK","KWLCZK"
"KOWALEWICZ","KWLWCZ"
"KOWALEWSKI","KWLWSK"
"KOWALEZYK","KWLZK"
"KOWALIK","KWLK"
"KOWALINSKI","KWLNSK"
"KOWALKA","KWLK"
"KOWALKOWSKI","KWLKWSK"
"KOWALSKA","KWLSK"
"KOWALSKI","KWLSK"
"KOWALSKY","KWLSK"
"KOWALYK","KWLK"
"KOWALYSZYN","KWLSZN"
"KOWANDY","KWND"
"KOWNACKI","KWNCK"
"KOWOLIK","KWLK"
"KOWYNIA","KWN"
"KOY","K"
"KOYUNCU","KNC"
"KOZA","KZ"
"KOZACZKA","KZCZK"
"KOZAK","KZK"
"KOZAKIEWICZ","KZKWCZ"
"KOZAN","KZN"
"KOZAR","KZR"
"KOZBIAL","KZBL"
"KOZEL","KZL"
"KOZELKO","KZLK"
